Date,Open,High,Low,Close,Adj Close,Volume
2020-01-27,1.550000,1.660000,1.534000,1.630000,1.630000,6800
2020-01-28,1.657000,1.700000,1.650000,1.682000,1.682000,8300
2020-01-29,1.671000,1.671000,1.661000,1.661000,1.661000,2600
2020-01-30,1.651000,1.651000,1.651000,1.651000,1.651000,700
2020-01-31,1.700000,1.700000,1.700000,1.700000,1.700000,600
2020-02-03,1.700000,1.750000,1.650000,1.670000,1.670000,16100
2020-02-04,1.653000,1.673000,1.530000,1.621000,1.621000,14500
2020-02-05,1.639000,1.670000,1.530000,1.590000,1.590000,52300
2020-02-06,1.592000,1.642000,1.560000,1.570000,1.570000,14800
2020-02-07,1.570000,1.600000,1.560000,1.560000,1.560000,8600
2020-02-10,1.580000,1.600000,1.560000,1.560000,1.560000,22500
2020-02-11,1.560000,1.600000,1.550000,1.560000,1.560000,56900
2020-02-12,1.590000,1.590000,1.500000,1.500000,1.500000,44600
2020-02-13,1.540000,1.540000,1.450000,1.450000,1.450000,23300
2020-02-14,1.530000,1.530000,1.450000,1.500000,1.500000,5100
2020-02-18,1.490000,1.500000,1.490000,1.500000,1.500000,2000
2020-02-19,1.499000,1.500000,1.450000,1.500000,1.500000,3400
2020-02-20,1.460000,1.490000,1.429000,1.470000,1.470000,57700
2020-02-21,1.470000,1.480000,1.470000,1.480000,1.480000,1700
2020-02-24,1.459000,1.490000,1.440000,1.490000,1.490000,5700
2020-02-25,1.490000,1.490000,1.490000,1.490000,1.490000,600
2020-02-26,1.460000,1.500000,1.450000,1.500000,1.500000,1200
2020-02-27,1.466000,1.466000,1.400000,1.400000,1.400000,57900
2020-02-28,1.400000,1.460000,1.400000,1.452000,1.452000,38500
2020-03-02,1.500000,1.510000,1.460000,1.480000,1.480000,9900
2020-03-03,1.590000,1.590000,1.450000,1.451000,1.451000,2600
2020-03-04,1.590000,1.590000,1.560000,1.560000,1.560000,5300
2020-03-05,1.543000,1.543000,1.450000,1.450000,1.450000,5700
2020-03-06,1.470000,1.470000,1.300000,1.340000,1.340000,52800
2020-03-09,1.450000,1.450000,1.090000,1.100000,1.100000,4800
2020-03-10,1.160000,1.260000,1.060000,1.150000,1.150000,3400
2020-03-11,1.131000,1.300000,1.050000,1.070000,1.070000,9400
2020-03-12,1.010000,1.200000,0.660000,0.790000,0.790000,55100
2020-03-13,1.250000,1.420000,0.909000,1.160000,1.160000,86000
2020-03-16,1.150000,1.150000,0.850000,0.870000,0.870000,9500
2020-03-17,1.090000,1.090000,0.918000,0.980000,0.980000,8500
2020-03-18,0.860000,0.930000,0.740000,0.850000,0.850000,17300
2020-03-19,0.762000,0.810000,0.750000,0.800000,0.800000,12300
2020-03-20,0.780000,1.020000,0.780000,0.842000,0.842000,17300
2020-03-23,0.850000,0.850000,0.798000,0.838000,0.838000,3000
2020-03-24,0.750000,0.850000,0.750000,0.830000,0.830000,81200
2020-03-25,0.850000,0.850000,0.772000,0.850000,0.850000,2900
2020-03-26,0.760000,1.010000,0.760000,0.995000,0.995000,45700
2020-03-27,0.925000,0.992000,0.801000,0.801000,0.801000,5500
2020-03-30,0.842000,1.000000,0.842000,0.900000,0.900000,7900
2020-03-31,0.766000,0.935000,0.766000,0.880000,0.880000,1800
2020-04-01,0.860000,0.990000,0.800000,0.990000,0.990000,3100
2020-04-02,0.990000,0.990000,0.835000,0.850000,0.850000,13600
2020-04-03,0.900000,0.900000,0.800000,0.810000,0.810000,6600
2020-04-06,0.865000,0.865000,0.800000,0.830000,0.830000,17000
2020-04-07,0.840000,0.920000,0.840000,0.920000,0.920000,8000
2020-04-08,1.000000,1.046000,0.920000,1.000000,1.000000,46800
