Date,Open,High,Low,Close,Adj Close,Volume
2019-10-08,6.995000,7.110000,6.890000,6.975000,6.975000,14600
2019-10-09,6.875000,6.930000,6.875000,6.925000,6.925000,2400
2019-10-10,6.975000,7.190000,6.975000,7.190000,7.190000,1000
2019-10-11,7.085000,7.095000,6.975000,6.975000,6.975000,6600
2019-10-14,6.975000,7.010000,6.940000,6.975000,6.975000,6400
2019-10-15,6.995000,6.995000,6.825000,6.825000,6.825000,12200
2019-10-16,6.875000,6.875000,6.825000,6.855000,6.855000,1800
2019-10-17,6.925000,6.950000,6.925000,6.925000,6.925000,5200
2019-10-18,6.980000,7.180000,6.980000,7.120000,7.120000,11800
2019-10-21,7.200000,7.245000,6.935000,6.935000,6.935000,24200
2019-10-22,7.000000,7.000000,7.000000,7.000000,7.000000,600
2019-10-23,7.140000,7.180000,7.100000,7.155000,7.155000,4000
2019-10-24,7.015000,7.015000,6.945000,7.000000,7.000000,7000
2019-10-25,6.995000,7.040000,6.900000,6.980000,6.980000,40000
2019-10-28,6.970000,6.970000,6.805000,6.885000,6.885000,25400
2019-10-29,6.810000,6.875000,6.770000,6.805000,6.805000,16800
2019-10-30,6.795000,6.895000,6.795000,6.895000,6.895000,800
2019-10-31,6.810000,6.975000,6.805000,6.820000,6.820000,20000
2019-11-01,6.855000,6.940000,6.835000,6.880000,6.880000,4000
2019-11-04,6.865000,6.975000,6.865000,6.965000,6.965000,23600
2019-11-05,7.000000,7.000000,6.885000,6.885000,6.885000,38000
2019-11-06,7.000000,7.000000,6.860000,6.915000,6.915000,9800
2019-11-07,6.875000,7.090000,6.580000,6.710000,6.710000,113400
2019-11-08,7.025000,7.090000,6.875000,6.955000,6.955000,108600
2019-11-11,7.020000,7.375000,6.990000,7.300000,7.300000,126400
2019-11-12,7.250000,7.340000,7.055000,7.085000,7.085000,84400
2019-11-13,7.060000,7.115000,6.955000,7.070000,7.070000,15000
2019-11-14,7.060000,7.185000,7.060000,7.185000,7.185000,18000
2019-11-15,7.150000,7.150000,6.980000,7.050000,7.050000,106200
2019-11-18,7.095000,7.100000,6.980000,7.000000,7.000000,21200
2019-11-19,7.050000,7.100000,6.975000,7.050000,7.050000,15200
2019-11-20,6.935000,7.075000,6.935000,6.975000,6.975000,20800
2019-11-21,6.965000,7.075000,6.965000,6.975000,6.975000,24600
2019-11-22,7.015000,7.050000,6.955000,6.985000,6.985000,71800
2019-11-25,7.000000,7.030000,6.970000,6.985000,6.985000,31600
2019-11-26,6.950000,7.010000,6.945000,6.995000,6.995000,16200
